path,size_bytes,over_50mb,passed
oaci/reports/C66_RED_TEAM_VERIFICATION.md,2921,0,1
oaci/reports/C66_REINFERENCE_ONLY_TRIAL_CACHE_MICROCAMPAIGN.json,3678,0,1
oaci/reports/C66_REINFERENCE_ONLY_TRIAL_CACHE_MICROCAMPAIGN.md,3321,0,1
oaci/reports/c66_tables/atom_trace_hook_feasibility.csv,319,0,1
oaci/reports/c66_tables/authorization_ledger.csv,706,0,1
oaci/reports/c66_tables/authorized_cache_manifest.csv,925,0,1
oaci/reports/c66_tables/authorized_microcampaign_execution.csv,865,0,1
oaci/reports/c66_tables/authorized_microcampaign_manifest.json,812,0,1
oaci/reports/c66_tables/c66_gate_decision.json,1234,0,1
oaci/reports/c66_tables/cache_external_manifest.csv,519,0,1
oaci/reports/c66_tables/cache_field_availability_ledger.csv,930,0,1
oaci/reports/c66_tables/cache_payload_plan.csv,497,0,1
oaci/reports/c66_tables/checkpoint_mapping_replay.csv,6009,0,1
oaci/reports/c66_tables/combined_authorization_comparison.csv,503,0,1
oaci/reports/c66_tables/conditional_cs_variable_map.csv,877,0,1
oaci/reports/c66_tables/cpu_torchload_abi_sample.csv,2339,0,1
oaci/reports/c66_tables/dataset_split_contract.csv,674,0,1
oaci/reports/c66_tables/forbidden_claim_scan.csv,554,0,1
oaci/reports/c66_tables/frozen_store_integrity.csv,545,0,1
oaci/reports/c66_tables/label_quarantine_contract.csv,597,0,1
oaci/reports/c66_tables/label_view_policy.csv,571,0,1
oaci/reports/c66_tables/microcampaign_expected_payload_size.csv,321,0,1
oaci/reports/c66_tables/microcampaign_sampling_plan.csv,1455,0,1
oaci/reports/c66_tables/model_abi_compatibility_ledger.csv,629,0,1
oaci/reports/c66_tables/preprocess_contract_inventory.csv,511,0,1
oaci/reports/c66_tables/red_team_failure_ledger.csv,1874,0,1
oaci/reports/c66_tables/representation_hook_contract.csv,331,0,1
oaci/reports/c66_tables/sample_level_cs_feasibility.csv,460,0,1
oaci/reports/c66_tables/schema_validation_summary.csv,1143,0,1
oaci/reports/c66_tables/sidecar_schema_summary.csv,550,0,1
oaci/reports/c66_tables/split_label_feasibility_on_cache.csv,234,0,1
oaci/reports/c66_tables/split_label_protocol.csv,516,0,1
oaci/reports/c66_tables/state_dict_key_shape_summary.csv,481,0,1
oaci/reports/c66_tables/test_command_manifest.csv,651,0,1
oaci/reports/c66_tables/trial_cache_schema.csv,1214,0,1
oaci/reports/c66_tables/trial_cache_schema.json,8092,0,1
